C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_02_551.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_02_551.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_02_551.jpg,0,1,0,30.19029
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_02_616.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_02_616.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_02_616.jpg,0,1,0,30.19029
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_02_726.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_02_726.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_02_726.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_02_842.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_02_842.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_02_842.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_02_968.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_02_968.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_02_968.jpg,0,1,0,30.19028
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_087.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_087.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_087.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_167.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_167.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_167.jpg,-0.2,1,0,30.17983
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_282.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_282.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_282.jpg,0,1,0,30.18989
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_400.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_400.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_400.jpg,0,1,0,30.19025
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_520.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_520.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_520.jpg,0,1,0,30.1902
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_593.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_593.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_593.jpg,0,1,0,30.19029
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_684.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_684.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_684.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_768.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_768.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_768.jpg,0,1,0,30.19027
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_873.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_873.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_873.jpg,-0.25,1,0,30.1748
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_03_979.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_03_979.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_03_979.jpg,0,1,0,30.1891
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_074.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_074.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_074.jpg,0,1,0,30.18984
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_172.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_172.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_172.jpg,0,1,0,30.1902
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_273.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_273.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_273.jpg,0,1,0,30.19027
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_388.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_388.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_388.jpg,0,1,0,30.19028
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_490.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_490.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_490.jpg,0,1,0,30.19026
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_605.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_605.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_605.jpg,0,0.6569308,0,30.10938
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_734.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_734.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_734.jpg,0,0.681832,0,30.10192
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_824.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_824.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_824.jpg,0,0.9494851,0,30.17659
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_04_902.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_04_902.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_04_902.jpg,0,1,0,30.1907
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_023.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_023.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_023.jpg,0,1,0,30.19026
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_134.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_134.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_134.jpg,0,1,0,30.19028
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_255.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_255.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_255.jpg,0,0.6332347,0,30.10295
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_362.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_362.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_362.jpg,-0.3,0.312869,0,29.98921
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_484.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_484.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_484.jpg,0,0,0,29.66418
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_601.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_601.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_601.jpg,0,0,0,29.36005
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_712.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_712.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_712.jpg,0,0,0,29.00576
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_818.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_818.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_818.jpg,0,0.3179493,0,28.93663
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_05_946.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_05_946.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_05_946.jpg,0,0.6979224,0,29.50307
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_016.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_016.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_016.jpg,0,0.9102573,0,29.94531
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_130.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_130.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_130.jpg,0,1,0,30.19016
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_242.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_242.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_242.jpg,-0.15,1,0,30.18418
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_347.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_347.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_347.jpg,0,1,0,30.1893
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_456.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_456.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_456.jpg,0,1,0,30.19027
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_565.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_565.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_565.jpg,0,1,0,30.19033
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_686.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_686.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_686.jpg,0,1,0,30.19033
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_818.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_818.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_818.jpg,-0.15,1,0,30.18431
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_06_928.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_06_928.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_06_928.jpg,0,1,0,30.18886
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_031.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_031.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_031.jpg,0,1,0,30.19026
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_106.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_106.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_106.jpg,0,1,0,30.19027
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_175.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_175.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_175.jpg,0,1,0,30.19029
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_279.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_279.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_279.jpg,0,1,0,30.19023
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_386.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_386.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_386.jpg,0,1,0,30.1903
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_482.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_482.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_482.jpg,-0.25,1,0,30.17482
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_584.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_584.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_584.jpg,0,1,0,30.18825
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_694.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_694.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_694.jpg,0,1,0,30.1901
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_800.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_800.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_800.jpg,0,1,0,30.19024
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_07_906.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_07_906.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_07_906.jpg,0,1,0,30.19029
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_009.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_009.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_009.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_107.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_107.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_107.jpg,0,1,0,30.19023
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_221.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_221.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_221.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_289.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_289.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_289.jpg,0,1,0,30.19068
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_407.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_407.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_407.jpg,0,1,0,30.19031
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_508.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_508.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_508.jpg,-0.15,1,0,30.18423
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_607.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_607.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_607.jpg,-0.4,1,0,30.15753
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_715.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_715.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_715.jpg,0,1,0,30.18538
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_817.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_817.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_817.jpg,0,1,0,30.18979
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_08_925.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_08_925.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_08_925.jpg,0,1,0,30.19027
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_09_031.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_09_031.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_09_031.jpg,-0.25,1,0,30.17605
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_09_125.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_09_125.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_09_125.jpg,0,1,0,30.19003
C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\center_2020_02_27_19_20_09_222.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\left_2020_02_27_19_20_09_222.jpg,C:\Users\Vishnu Rachagani\Desktop\SDC siraj raval\IMG\right_2020_02_27_19_20_09_222.jpg,0,1,0,30.19028
